
  25.62767,   23.47119,   63.34904
  26.24579,   23.79791,   64.01712
  26.88006,   24.85756,   64.69267
  27.38404,   26.61109,   65.21242
  27.85527,   26.03211,   65.72085
  28.52460,   26.57860,   66.42989
  29.23105,   27.46267,   67.17243
  29.85235,   28.28408,   67.82574
  30.35076,   29.65474,   68.33836
  30.97549,   29.34926,   68.99628
  31.49613,   30.18188,   69.54374
  32.09518,   30.59722,   70.17337
  32.75998,   32.11475,   70.85133
  33.28337,   31.86964,   71.40357
  33.77420,   32.71834,   71.91595
  34.40682,   32.70269,   72.58335
  34.82065,   33.14307,   73.03142
  35.35956,   34.44519,   73.58899
  36.07365,   33.40905,   74.35745
  36.45090,   35.79844,   74.74802
  36.96775,   35.72366,   75.29026
  37.36879,   36.06766,   75.71786
  38.00697,   36.45900,   76.38763
  38.54041,   37.14439,   76.94956
  39.00664,   37.44239,   77.44771
  39.64450,   37.85283,   78.12213
  40.30296,   37.77880,   78.83211
  40.90396,   38.43595,   79.48347
  41.52854,   39.97456,   80.13976
  42.43768,   41.21471,   81.07386
  42.97210,   41.60596,   81.63616
  43.82973,   42.98349,   82.51105
  44.38399,   42.55299,   83.10268
  45.25434,   42.56330,   84.02795
  45.82076,   43.84341,   84.63474
  46.61136,   45.30439,   85.45200
  47.46914,   46.15879,   86.33653
  47.98621,   45.55794,   86.90316
  48.94896,   47.81575,   87.88904
  49.84099,   47.85743,   88.82154
  50.70963,   48.79893,   89.72917
  51.28923,   49.28682,   90.34963
  52.18084,   49.91109,   91.28755
  52.95620,   51.17381,   92.09929
  53.99734,   52.46446,   93.17171
  54.64515,   53.85537,   93.83563
  55.37589,   53.93876,   94.59570
  56.52956,   54.94500,   95.78172
  57.19760,   55.96926,   96.47482
  58.16660,   57.21518,   97.46324
  58.76824,   58.68218,   98.06664
  59.71273,   59.08794,   99.02387
  60.51397,   59.60308,   99.84370
  61.13974,   61.49681,  100.46219
  61.64803,   61.71392,  100.96913
  62.12639,   62.34905,  101.44295
  62.81625,   62.89965,  102.13110
  63.19967,   63.64988,  102.50533
  63.66107,   63.28491,  102.97441
  63.92834,   64.52723,  103.22945
  64.23051,   64.28484,  103.53052
  64.43131,   66.19160,  103.69540
  64.59198,   64.90888,  103.84959
  64.64795,   64.26610,  103.91335
  64.69434,   65.07625,  103.95196
  64.72949,   65.02440,  103.98109
  64.72355,   64.00436,  103.98981
  64.70376,   63.81066,  103.98825
  64.67790,   64.26818,  103.97076
  64.63885,   64.11464,  103.94241
  64.60625,   63.94424,  103.92331
  64.56772,   63.56012,  103.90534
  64.53332,   64.23920,  103.87695
  64.49021,   63.91686,  103.84554
  64.43866,   64.27293,  103.79736
  64.38344,   64.10307,  103.74786
  64.30775,   64.55444,  103.66714
  64.23026,   63.96065,  103.59515
  64.07820,   67.13396,  103.38073
  63.95341,   64.85297,  103.23759
  63.71955,   61.49752,  103.04907
  63.53581,   62.14189,  102.89378
  63.36429,   63.00603,  102.72956
  63.09641,   64.07471,  102.44172
  62.90275,   62.97443,  102.24660
  62.55952,   62.74536,  101.89957
  62.20023,   62.58984,  101.53234
  61.89933,   61.96622,  101.23007
  61.64459,   62.38171,  100.96029
  61.31863,   61.12508,  100.63828
  60.86189,   61.30013,  100.17259
  60.29205,   60.75901,   99.59323
  59.97046,   62.00885,   99.23004
  59.60083,   59.94267,   98.85342
  59.08626,   58.21512,   98.35664
  58.66370,   58.32775,   97.94093
  58.30941,   58.08710,   97.59118
  57.81129,   56.72778,   97.11517
  57.47259,   57.28801,   96.78024
  56.93312,   57.20274,   96.23526
  56.49071,   57.65649,   95.76906
  56.06544,   56.23727,   95.34029
  55.69292,   54.74276,   94.98716
  55.20674,   54.00648,   94.52547
  54.70342,   55.56547,   94.00455
  54.13783,   56.69559,   93.38676
  53.65039,   55.30635,   92.86553
  52.95936,   56.07182,   92.11097
  52.18718,   53.04672,   91.32124
  51.46926,   51.26204,   90.60755
  50.50253,   52.28434,   89.60445
  49.74271,   51.30048,   88.81284
  49.01284,   48.36087,   88.09628
  48.03378,   47.88191,   87.12031
  47.34996,   49.00610,   86.40269
  46.33230,   47.99840,   85.35103
  45.54136,   46.55904,   84.53932
  44.30083,   45.83439,   83.26749
  43.50420,   43.49619,   82.47102
  42.24136,   41.96518,   81.21382
  41.44260,   41.07273,   80.42262
  40.33543,   41.57823,   79.29009
  39.10236,   41.05038,   78.01726
  38.07963,   37.53419,   77.00566
  37.13533,   37.86790,   76.04641
  35.87614,   35.76467,   74.78950
  34.74704,   35.77281,   73.63945
  33.62093,   33.74957,   72.51072
